folder,id,display_name,description,type,units,domain,labels,calculation,commonly_used,forms
Neurocognitive Testing/BRIEF Teacher's Form,bri5a_tr,Shift raw score,,numeric,,,,,,chat_brief__tr_forms
Neurocognitive Testing/BRIEF Teacher's Form,bri5b_tr,Shift T score,,numeric,,,,,,chat_brief__tr_forms
Neurocognitive Testing/BRIEF Teacher's Form,bri5c_tr,Shift percentile,,numeric,percentile,,,,,chat_brief__tr_forms
Neurocognitive Testing/BRIEF Teacher's Form,bri6a_tr,Emotional control raw score,,numeric,,,,,,chat_brief__tr_forms
Neurocognitive Testing/BRIEF Teacher's Form,bri6b_tr,Emotional control T score,,numeric,,,,,,chat_brief__tr_forms
Neurocognitive Testing/BRIEF Teacher's Form,bri6c_tr,Emotional control percentile,,numeric,percentile,,,,,chat_brief__tr_forms
Neurocognitive Testing/BRIEF Teacher's Form,bri7a_tr,BRI raw score,,numeric,,,,,,chat_brief__tr_forms
Neurocognitive Testing/BRIEF Teacher's Form,bri7b_tr,BRI T score,,numeric,,,,,,chat_brief__tr_forms
Neurocognitive Testing/BRIEF Teacher's Form,bri7c_tr,BRI percentile,,numeric,percentile,,,,,chat_brief__tr_forms
Neurocognitive Testing/BRIEF Teacher's Form,bri8a_tr,Initiate raw score,,numeric,,,,,,chat_brief__tr_forms
Neurocognitive Testing/BRIEF Teacher's Form,bri8b_tr,Initiate T score,,numeric,,,,,,chat_brief__tr_forms
Neurocognitive Testing/BRIEF Teacher's Form,bri8c_tr,Initiate percentile,,numeric,percentile,,,,,chat_brief__tr_forms
Neurocognitive Testing/BRIEF Teacher's Form,bri9a_tr,Working memory raw score,,numeric,,,,,,chat_brief__tr_forms
Neurocognitive Testing/BRIEF Teacher's Form,bri9b_tr,Working memory T score,,numeric,,,,,,chat_brief__tr_forms
Neurocognitive Testing/BRIEF Teacher's Form,bri9c_tr,Working memory percentile,,numeric,percentile,,,,,chat_brief__tr_forms
Neurocognitive Testing/BRIEF,bri1,Was the form completed?,,choices,,noyes,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri10a,Organization of Materials raw score,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri10b,Organization of Materials T score,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri10c,Organization of Materials percentile,,numeric,percentile,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri11a,Monitor raw score,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri11b,Monitor T score,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri11c,Monitor percentile,,numeric,percentile,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri12a,MI raw score,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri12b,MI T score,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri12c,MI percentile,,numeric,percentile,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri13a,GEC (BRI + MI) raw score,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri13b,GEC (BRI + MI) T score,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri13c,GEC (BRI + MI) percentile,,numeric,percentile,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri14,What is the negativity score?,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri14a,What is the negativity score?,,choices,,negativityscore,,,,
Neurocognitive Testing/BRIEF,bri15,What is the inconsistency score?,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri15a,What is the inconsistency score?,,choices,,inconsistencyscore,,,,
Neurocognitive Testing/BRIEF,bri2,Who completed this form?,,choices,,completedform,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri3a,Inhibit raw score,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri3b,Inhibit T score,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri3c,Inhibit percentile,,numeric,percentile,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri4a,Shift raw score,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri4b,Shift T score,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri4c,Shift percentile,,numeric,percentile,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri5a,Emotional Control raw score,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri5b,Emotional Control T score,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri5c,Emotional Control percentile,,numeric,percentile,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri6a,BRI raw score,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri6b,BRI T score,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri6c,BRI percentile,,numeric,percentile,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri7a,Initiate raw score,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri7b,Initiate T score,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri7c,Initiate percentile,,numeric,percentile,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri8a,Working Memory raw score,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri8b,Working Memory T score,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri8c,Working Memory percentile,,numeric,percentile,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri9a,Plan/Organize raw score,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri9b,Plan/Organize T score,,numeric,,,,,,chat_brief_forms
Neurocognitive Testing/BRIEF,bri9c,Plan/Organize percentile,,numeric,percentile,,,,,chat_brief_forms
Neurocognitive Testing/Beery VMI,vmi1,Was the Beery-Buktenica Developmental Test of Visual-Motor Integration (Beery VMI) performed?,,choices,,noyes,,,,chat_beery_forms
Neurocognitive Testing/Beery VMI,vmi2,Please indicate the neuropsychological battery performed,,choices,,versions,,,,chat_beery_forms
Neurocognitive Testing/Beery VMI,vmi3,Please indicate the child's hand preference,,choices,,writinghand2,,,,chat_beery_forms
Neurocognitive Testing/Beery VMI,vmi4,Raw Score,,numeric,,,,,,chat_beery_forms
Neurocognitive Testing/Beery VMI,vmi5,Standard Score,,numeric,,,,,,chat_beery_forms
Neurocognitive Testing/Beery VMI,vmi6,Percentile,,numeric,percentile,,,,,chat_beery_forms
Neurocognitive Testing/Child Behavior Checklist,cbc1,Was the checklist completed?,,choices,,noyes,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc10a,Social problems total score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc10b,Social problems T score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc10c,Social problems percentile,,numeric,percentile,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc11a,Thought problems total score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc11b,Thought problems T score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc11c,Thought problems percentile,,numeric,percentile,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc12a,Attention problems total score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc12b,Attention problems T score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc12c,Attention problems percentile,,numeric,percentile,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc13a,Rule-Breaking behavior total score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc13b,Rule-Breaking behavior T score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc13c,Rule-Breaking behavior percentile,,numeric,percentile,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc14a,Aggressive behavior total score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc14b,Aggressive behavior T score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc14c,Aggressive behavior percentile,,numeric,percentile,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc15a,Internalizing problems total score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc15b,Internalizing problems T score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc15c,Internalizing problems percentile,,numeric,percentile,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc16a,Externalizing problems total score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc16b,Externalizing problems T score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc16c,Externalizing problems percentile,,numeric,percentile,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc17a,Total problems total score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc17b,Total problems T score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc17c,Total problems percentile,,numeric,percentile,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc18a,Affective problems total score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc18b,Affective problems T score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc18c,Affective problems percentile,,numeric,percentile,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc19a,Anxiety problems total score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc19b,Anxiety problems T score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc19c,Anxiety problems percentile,,numeric,percentile,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc2,Who completed this form?,,choices,,completedform,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc20a,Somatic problems total score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc20b,Somatic problems T score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc20c,Somatic problems percentile,,numeric,percentile,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc21a,Attention deficit/hyperactivity problems total score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc21b,Attention deficit/hyperactivity problems T score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc21c,Attention deficit/hyperactivity problems percentile,,numeric,percentile,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc22a,Oppositional defiant problems total score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc22b,Oppositional defiant problems T score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc22c,Oppositional defiant problems percentile,,numeric,percentile,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc23a,Conduct problems total score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc23b,Conduct problems T score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc23c,Conduct problems percentile,,numeric,percentile,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc3a,Activites total score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc3b,Activites T score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc3c,Activites percentile,,numeric,percentile,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc4a,Social total score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc4b,Social T score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc4c,Social percentile,,numeric,percentile,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc5a,School total score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc5b,School T score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc5c,School percentile,,numeric,percentile,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc6a,Total competence total score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc6b,Total competence T score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc6c,Total competence percentile,,numeric,percentile,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc7a,Anxious/Depressed total score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc7b,Anxious/Depressed T score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc7c,Anxious/Depressed percentile,,numeric,percentile,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc8a,Withdrawn/Depressed total score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc8b,Withdrawn/Depressed T score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc8c,Withdrawn/Depressed percentile,,numeric,percentile,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc9a,Somatic complaints total score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc9b,Somatic complaints T score,,numeric,,,,,,chat_cbc_forms
Neurocognitive Testing/Child Behavior Checklist,cbc9c,Somatic complaints percentile,,numeric,percentile,,,,,chat_cbc_forms
Neurocognitive Testing/Child Depression Inventory,cdi1,Was this test performed?,,choices,,noyes,,,,chat_cdep_forms
Neurocognitive Testing/Child Depression Inventory,cdi1a,"If NO, please provide a reason",,choices,,nodepression,,,,chat_cdep_forms
Neurocognitive Testing/Child Depression Inventory,cdi2,Any Assistance given?,Was any assistance given to the child during the administration of this test?,choices,,noyes,,,,chat_cdep_forms
Neurocognitive Testing/Child Depression Inventory,cdi3,Did the child endorse a score of '3' on Item 9?,,choices,,noyes,,,,chat_cdep_forms
Neurocognitive Testing/Child Depression Inventory,cdi4a,Total CDI score total score,,numeric,,,,,,chat_cdep_forms
Neurocognitive Testing/Child Depression Inventory,cdi4b,Total CDI score T score,,numeric,,,,,,chat_cdep_forms
Neurocognitive Testing/Child Depression Inventory,cdi5a,Scale A negative mood total score,,numeric,,,,,,chat_cdep_forms
Neurocognitive Testing/Child Depression Inventory,cdi5b,Scale A negative mood T score,,numeric,,,,,,chat_cdep_forms
Neurocognitive Testing/Child Depression Inventory,cdi6a,Scale B interpersonal problems total score,,numeric,,,,,,
Neurocognitive Testing/Child Depression Inventory,cdi6b,Scale B interpersonal problems T score,,numeric,,,,,,chat_cdep_forms
Neurocognitive Testing/Child Depression Inventory,cdi7a,Scale C ineffectiveness total score,,numeric,,,,,,chat_cdep_forms
Neurocognitive Testing/Child Depression Inventory,cdi7b,Scale C ineffectiveness T score,,numeric,,,,,,chat_cdep_forms
Neurocognitive Testing/Child Depression Inventory,cdi8a,Scale D anhedonia total score,,numeric,,,,,,chat_cdep_forms
Neurocognitive Testing/Child Depression Inventory,cdi8b,Scale D anhedonia T score,,numeric,,,,,,chat_cdep_forms
Neurocognitive Testing/Child Depression Inventory,cdi9a,Scale E negative self-esteem total score,,numeric,,,,,,chat_cdep_forms
Neurocognitive Testing/Child Depression Inventory,cdi9b,Scale E negative self-esteem T score,,numeric,,,,,,chat_cdep_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con1,Was the questionnaire given to the parent/guardian?,,choices,,noyes,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con10a,Conners' GI Restless - Impulsive Raw Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con10b,Conners' GI Restless - Impulsive T-Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con11a,Conners' GI Emotional Liability Raw Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con11b,Conners' GI Emotional Liability T-Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con12a,Conners' GI Total Raw Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con12b,Conners' GI Total T-Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con13a,DSM-IV Inattentive Raw Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con13b,DSM-IV Inattentive T-Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con14a,DSM-IV Hyperactive-Impulsive Raw Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con14b,DSM-IV Hyperactive-Impulsive T-Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con15a,DSM-IV Total Raw Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con15b,DSM-IV Total T-Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con16a,Inattentive Symptoms Raw Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con17a,Hyperactive-Impulsive Symptoms Raw Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con2a,Oppositional Raw Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con2b,Oppositional T-Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con3a,Cognitive Problems / Inattention Raw Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con3b,Cognitive Problems / Inattention T-Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con4a,Hyperactivity Raw Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con4b,Hyperactivity T-Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con5a,Anxious / Shy Raw Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con5b,Anxious / Shy T-Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con6a,Perfectionism Raw Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con6b,Perfectionism T-Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con7a,Social Problems Raw Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con7b,Social Problems T-Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con8a,Psychosomatic Raw Score,,numeric,,,,,,
Neurocognitive Testing/Conners' Parent Rating Scale,con8b,Psychosomatic T-Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con9a,Conners' Attention Deficit Hyperactivity Disorder(ADHD) Index Raw Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Parent Rating Scale,con9b,Conners' Attention Deficit Hyperactivity Disorder(ADHD) Index T-Score,,numeric,,,,,,chat_conners_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con10a_tr,Conners' Attention Deficit Hyperactivity Disorder(ADHD) Index Raw Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con10b_tr,Conners' Attention Deficit Hyperactivity Disorder(ADHD) Index T-Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con11a_tr,Conners' GI Restless - Impulsive Raw Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con11b_tr,Conners' GI Restless - Impulsive T-Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con12a_tr,Conners' GI Emotional Liability Raw Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con12b_tr,Conners' GI Emotional Liability T-Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con13a_tr,Conners' GI Total Raw Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con13b_tr,Conners' GI Total T-Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con14a_tr,DSM-IV Inattentive Raw Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con14b_tr,DSM-IV Inattentive T-Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con15a_tr,DSM-IV Hyperactive-Impulsive Raw Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con15b_tr,DSM-IV Hyperactive-Impulsive T-Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con16a_tr,DSM-IV Total Raw Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con16b_tr,DSM-IV Total T-Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con17a_tr,Inattentive Symptoms Raw Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con18a_tr,Hyperactive-Impulsive Symptoms Raw Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con1_tr,Was the Conners' Teacher's form completed and returned?,,choices,,noyes,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con2_tr,How well does the teacher know the child?,,string,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con3_tr,How long has the teacher known the child (months)?,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con4a_tr,Oppositional Raw Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con4b_tr,Oppositional T-Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con5a_tr,Cognitive Problems / Inattention Raw Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con5b_tr,Cognitive Problems / Inattention T-Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con6a_tr,Hyperactivity Raw Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con6b_tr,Hyperactivity T-Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con7a_tr,Anxious / Shy Raw Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con7b_tr,Anxious / Shy T-Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con8a_tr,Perfectionism Raw Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con8b_tr,Perfectionism T-Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con9a_tr,Social Problems Raw Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Conners' Teacher's Rating Scale,con9b_tr,Social Problems T-Score,,numeric,,,,,,chat_conners_tr_forms
Neurocognitive Testing/Differential Abilities Scale,das1,Was the DAS-II administered?,,choices,,noyes,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das10c,Sum of Core Subtest T-Scores Verbal,,numeric,,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das10d,Sum of Core Subtest T-Scores Nonverbal Reasoning,,numeric,,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das10e,Sum of Core Subtest T-Scores Spatial,,numeric,,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das10f,Sum of Core Subtest T-Scores GCA,,numeric,,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das10g,Sum of Core Subtest T-Scores SNC,,numeric,,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das11c,Standard Score Verbal,,numeric,,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das11d,Standard Score Nonverbal Reasoning,,numeric,,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das11e,Standard Score Spatial,,numeric,,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das11f,Dasii Gca,,numeric,,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das11g,Standard Score SNC,,numeric,,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das12c,Percentile Verbal,,numeric,percentile,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das12d,Percentile Nonverbal Reasoning,,numeric,percentile,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das12e,Percentile Spatial,,numeric,percentile,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das12f,Percentile GCA,,numeric,percentile,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das12g,Percentile SNC,,numeric,percentile,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das2,What is the child's level?,,choices,,agelevel,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das3,What is the child's handedness?,,choices,,writinghand,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das4a,Recall of Designs Ability Score,,numeric,,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das4b,Recall of Designs T-Score,,numeric,,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das4e,Recall of Designs Spatial,,numeric,,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das4f,Recall of Designs GCA,,numeric,,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das4g,Recall of Designs SNC,,numeric,,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das4h,Recall of Designs Percentile,,numeric,percentile,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das5a,Word Definitions Ability Score,,numeric,,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das5b,Word Definitions T-Score,,numeric,,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das5c,Word Definitions Verbal,,numeric,,,,,,chat_das2_forms
Neurocognitive Testing/Differential Abilities Scale,das5f,Word Definitions GCA,,numeric,,,,,,chat_das2_forms
